person_id,full_name,date_of_birth,gender,state,city,aadhaar,pan,occupation,risk_role
PERSON_00430,Nilesh Desai,1981-11-23,Male,Gujarat,Ahmedabad,908701997205,JBNSP8133U,Accountant,network_associate
PERSON_00431,Nilesh Parmar,1987-05-28,Female,Gujarat,Surat,881051431584,PYQOQ5978H,Consultant,network_associate
PERSON_00432,Manpreet Arora,1970-10-28,Male,Punjab,Amritsar,750293819836,PTEDV7691M,Technician,network_associate
PERSON_00433,Prakash Naik,1993-12-23,Male,Karnataka,Bengaluru,999571178575,UKQGG2939U,Receptionist,network_associate
PERSON_00434,Ankit Sharma,1972-06-14,Female,Delhi,Delhi,886918975338,FPIIU7223M,Property Consultant,suspect
PERSON_00435,Santosh Patnaik,1999-10-09,Male,Odisha,Cuttack,833091536675,OWNZE6435L,Courier Supervisor,suspect
PERSON_00436,Harish Naik,1982-01-23,Male,Karnataka,Bengaluru,804906825051,YCOKJ2100E,Engineer,network_associate
PERSON_00437,Karthik Babu,2002-02-21,Male,Andhra Pradesh,Guntur,800922736635,KUNGF3328E,Jewellery Trader,network_associate
PERSON_00438,Neha Verma,1999-07-19,Female,Uttar Pradesh,Ghaziabad,610734163999,MONKJ3032Z,Jewellery Trader,network_associate
PERSON_00439,Ganesh Varma,1993-08-19,Male,Andhra Pradesh,Vijayawada,697017236956,HPVSN7883C,Jewellery Trader,suspect
PERSON_00440,Navdeep Singh,1989-06-13,Male,Punjab,Ludhiana,615458210172,ZKPJQ2038T,Teacher,network_associate
PERSON_00441,Pooja Munda,1971-09-26,Female,Jharkhand,Ranchi,802404398076,DFGMD5983I,Software Analyst,network_associate
PERSON_00442,Simran Singh,1984-10-09,Female,Punjab,Mohali,872466196115,SPAPT8902F,Receptionist,network_associate
PERSON_00443,Dinesh Prasad,1992-03-15,Male,Andhra Pradesh,Guntur,808878294361,ATJHI6773K,Courier Supervisor,suspect
PERSON_00444,Anil Rao,1982-03-28,Male,Andhra Pradesh,Visakhapatnam,706495226524,OKYHJ3716Q,Mechanic,network_associate
PERSON_00445,Kunal Shah,1996-06-07,Male,Gujarat,Vadodara,606558255838,NCJJI7453R,Security Guard,network_associate
PERSON_00446,Sunil Singh,1992-10-10,Female,Rajasthan,Jaipur,744388856606,IMLKV2602A,Warehouse Supervisor,suspect
PERSON_00447,Jaspreet Singh,1970-09-14,Female,Punjab,Amritsar,718186897857,HBBOQ4697C,Warehouse Supervisor,network_associate
PERSON_00448,Sanjay Prasad,2002-08-03,Female,Bihar,Patna,611515312204,IGCUR4834V,Warehouse Supervisor,network_associate
PERSON_00449,Suresh Prasad Naik,1995-06-08,Female,West Bengal,Durgapur,996059586324,RMQNU7602J,Driver,network_associate
PERSON_00450,Anita Maria Thomas,2000-08-26,Female,Punjab,Mohali,754355007791,HTVVS3771R,Security Guard,network_associate
